Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1.05,,,-1.1799999,-1.23,-.43000001,-1.62,-.75999999,-.86000001,,,-.47999999
-1.3200001,,,-1.03,-.76999998,-.2,-2.1099999,-1.01,.44,,,-.69999999
1.9400001,,,-.85000002,-1.33,-.99000001,-.75999999,4.4200001,-2.9400001,,,.30000001
-1.9400001,,,-2.1600001,-1.4299999,-1.53,-3.3900001,-1.33,-3.5599999,,,.92000002
.039999999,,,-1.33,-1.8,-2.54,-.89999998,-1.09,1.1900001,,,-.19
.16,,,.11,-1.71,-.43000001,.050000001,.37,-.85000002,,,-2.6400001
-.44,,,-1.98,-.28999999,-1.46,.38,.64999998,.70999998,,,-1.74
1.3200001,,,-1.15,-.40000001,-1.13,-1.9400001,-1.01,-1.39,,,-1.48
-.44999999,,,-.85000002,-2.76,-.02,-.58999997,1.14,-.37,,,.050000001
-.27000001,,,-3.22,.36000001,-1.92,-.89999998,-1.7,-.37,,,-.87
-.56,,,1.22,-1.2,-1.92,-.89999998,-.23,.38,,,-.059999999
-2.54,,,3.9100001,1.26,-1.64,.20999999,-.12,.23,,,-2.49
-1.91,,,-.88999999,-1.51,-1.08,1.35,-1.0700001,-2.1800001,,,-1.1
-1.96,,,.079999998,-.76999998,-1.86,-3.8900001,4.3899999,-3.0599999,,,-.63
-2.74,,,.73000002,-.22,2.1099999,-1.59,-.75,-2.01,,,1.41
-1.35,,,-.44,.47999999,-4.3699999,-2.6600001,-.27000001,-1.92,,,-.74000001
.07,,,-.11,-.31,-1.01,-.1,-.41999999,.059999999,,,-.55000001
-.2,,,-4.5500002,-.91000003,-1.74,1.48,-.75,-2.47,,,-1.0599999
3.1700001,,,-1.64,.090000004,2.05,.090000004,-4.3899999,-2.6900001,,,-1.08
-.16,,,-2.1199999,-3.3399999,-1.55,-1.34,-2.3199999,-.60000002,,,-3.21
-2.5,,,-.98000002,.22,-4.3000002,.5,-1.49,-1.24,,,-1.59
-.88,,,-.47999999,-.85000002,-1.6900001,-.43000001,-2.72,-4.21,,,-.85000002
-.20999999,,,-1.27,0,-1.78,-3.4300001,-2.4400001,-.89999998,,,.85000002
-2.54,,,-.61000001,-1.8,-1.02,-.31,.99000001,-2.3,,,-.44999999
-2.24,,,-1.11,-1.8099999,1.1900001,-.039999999,-1.01,-1.17,,,-1.78
-.41,,,-.34,.67000002,-2.4000001,-2.71,-.27000001,-2,,,-.18000001
-1.13,,,.050000001,-1.6900001,-.38999999,-.20999999,-1.95,-1.1799999,,,-.93000001
-.81,,,-1.25,-4.25,-1.96,-.58999997,.66000003,.23,,,-1.2
-.50999999,,,-.40000001,-2.8800001,-1.42,1.03,-2.1300001,.67000002,,,-1
-1.54,,,-.88999999,2.28,-4.1799998,-2.4100001,-1.54,-.090000004,,,.57999998
-1.23,,,-1.4,-.2,.69999999,.56999999,-.62,-.85000002,,,-1.97
-.86000001,,,-1.04,.13,.50999999,-.029999999,-1.22,-1.22,,,.34
.13,,,-.40000001,.55000001,-1.4299999,-.34999999,.40000001,.039999999,,,-.68000001
.44999999,,,-2.1300001,.25999999,.07,1.1900001,-.44,-1.09,,,-3.73
3.2,,,-1.04,-1.3200001,-1.79,-.28,-1.8200001,.07,,,-.33000001
-.050000001,,,-3.0699999,.18000001,-1.09,-.56,-1.1799999,-.68000001,,,-.1
.31,,,-.81999999,-1.96,-1.91,.12,-2.1300001,.059999999,,,-.31
-.40000001,,,-.66000003,-.41,-.38,-1.42,-.56999999,-.75,,,-.76999998
-1.75,,,-.47,-2,.2,.47999999,-.28999999,-3.6199999,,,-1.04
-1.97,,,-1.02,-1.22,-.93000001,-1.27,-1.79,2.01,,,-.07
-1.66,,,.13,.36000001,-2.1500001,-3.77,-2.6400001,-.31,,,-1.39
-.57999998,,,-.41999999,-.12,-1.0700001,.25,-1.04,-2.98,,,-1.01
-2.1500001,,,1.33,.68000001,.25999999,-1.87,-.81,-.69999999,,,-.99000001
3.6099999,,,-1.03,-1.53,-.059999999,-.92000002,-1.75,-.37,,,-.41999999
-.56,,,-.34,-2.01,-2.3099999,-2.1400001,-.27000001,1.37,,,.40000001
-.11,,,-1.04,-3.1900001,-1.99,-1.27,-.30000001,-1.11,,,-.23
.58999997,,,1.03,1.14,-.40000001,-.57999998,-2.7,.46000001,,,-1.38
-1.87,,,-3.3199999,-.60000002,-1.36,-.73000002,-1.96,.69999999,,,-1.53
.02,,,-1.66,-1.22,-.55000001,-1.24,-1.39,-.60000002,,,1.88
-2.29,,,-1.12,-1.11,1.0599999,-.27000001,-.27000001,.17,,,-3.1300001
-2.1700001,,,-.50999999,-.13,-1.54,-.81,-.28,-1.0700001,,,-1.52
.090000004,,,-.92000002,-.92000002,-.94,-.090000004,.31,-1.85,,,-1.0700001
-.72000003,,,-.5,-2.22,1.53,.93000001,1.88,.27000001,,,-1.0700001
-.72000003,,,-2.3900001,.55000001,-.97000003,-1.62,-.69,2.6400001,,,1.1799999
-.43000001,,,-.76999998,-.16,.18000001,-.38,-4.77,-2.97,,,-1.3
3.97,,,-.23,-.18000001,-1.54,-.25,1.09,-1.28,,,-1.36
-3.28,,,-.40000001,-.88,.19,-.57999998,-3.26,.16,,,.75
-1.14,,,-1.4400001,-2.23,-3,.88,-1.35,-1.67,,,-2.6400001
-.16,,,.19,-1.61,-1.85,-.47999999,-.46000001,.22,,,3.8499999
-.94,,,-1.63,-2.71,-4.1300001,1.3,1.0700001,.94999999,,,-4.9499998
-.73000002,,,-.22,-.029999999,1.33,-2.72,.86000001,-1.63,,,-.46000001
1.17,,,-.41999999,.28999999,-2.4400001,.43000001,-.82999998,-1.0599999,,,-1.7
.34,,,1.35,-1.35,-2.04,.02,1.67,.050000001,,,-.68000001
-1.8,,,-1.24,-1.11,-1.34,.56,-1.02,-2.1199999,,,-1.14
-.41999999,,,1.25,-1.64,1.52,-4.1700001,-3.3499999,-1.14,,,-1.5
-1.63,,,.83999997,4.3499999,-1.5,-1.99,-1.62,-.33000001,,,-.12
-.57999998,,,1.11,-2.8199999,-2.6099999,-.79000002,-1.8,-.28999999,,,-1.51
-.83999997,,,.25999999,-1.17,-.43000001,-.82999998,-.16,-.81999999,,,-.97000003
-.61000001,,,-2.1600001,.16,-1.9,-.57999998,-1.48,.22,,,-1.12
1.39,,,-1.15,-.56999999,-.1,-.33000001,.15000001,.41999999,,,-.47
-1.6900001,,,-.91000003,-.87,-1.42,-1.4400001,-.85000002,-.66000003,,,-2.1099999
-.79000002,,,-.81,-.61000001,.0099999998,.31999999,-2.3099999,-2.6900001,,,-1.92
.88,,,-.83999997,-2.1600001,.07,-.28,-.44,.25999999,,,-3.1500001
-1.54,,,-2.76,.76999998,-.15000001,1.95,-1.45,-1.47,,,0
-3.49,,,-.91000003,.17,-2.3900001,-1.58,-1.3,.69,,,-1.4400001
.19,,,-1.5,2.0799999,-.23999999,.80000001,-.17,-3.3399999,,,-1.67
2.1300001,,,.54000002,-1.1,-.92000002,-.51999998,-1.9299999,-1.87,,,-1.72
.55000001,,,-2.8099999,.89999998,-1.98,-.23,.38999999,-.67000002,,,1.12
.11,,,.54000002,1.39,-.94999999,-.0099999998,-1.27,-4.7199998,,,-.41
.07,,,-.63999999,-.66000003,-2.1500001,-1.1,-.22,-1.36,,,.28999999
-1.37,,,1.36,-1.4,-2.46,-1.59,1.89,-.88,,,-1.83
.46000001,,,-2.1400001,-1,1.3200001,1.29,-1.92,-.81,,,-.98000002
-2,,,-1.8099999,-1.12,-.94,-1.1,-3.71,-.89999998,,,-.54000002
.88,,,-2.71,-2.26,.64999998,.11,-1.42,.17,,,.44
-.63,,,-1.17,-.41999999,-.99000001,1.3200001,-.94999999,-1.35,,,.43000001
-1.1799999,,,-1.0700001,-.47,-1.1799999,-2.9200001,-1.6,.25999999,,,1.23
.51999998,,,-.07,-.07,-2.45,.22,-.69,-2.1700001,,,-.81999999
-.050000001,,,-1.72,-2,-1.79,.16,-.76999998,-1.3099999,,,-1.27
.30000001,,,-2.8699999,-1.41,-.090000004,.14,.79000002,-1.2,,,-3.01
-2.02,,,.80000001,1.76,-1.21,-.91000003,-1.79,-2.3699999,,,-1.23
-.87,,,2.05,-1.85,-2.3900001,-1.89,1.41,.28,,,1.33
.81999999,,,-1.26,.70999998,2.53,.94,.19,.64999998,,,-.40000001
-.0099999998,,,-1.35,-.92000002,.60000002,-3.1700001,-.25,-.19,,,-.47999999
.5,,,.36000001,-.27000001,-1.54,.25999999,-.30000001,-1.42,,,-2.48
-2.6700001,,,-1.61,-1.49,1.01,-.44999999,-.97000003,-3.3699999,,,-1.8
-.2,,,-2.4000001,-2.4200001,1.41,-.0099999998,-.83999997,-1.67,,,-4.75
.14,,,-.77999997,-.94,-3.74,-4.3299999,2.4000001,-.70999998,,,.30000001
.11,,,.28,-.25999999,-1,-1.28,-.80000001,0,,,-.31
-3.8599999,,,-2.4000001,-1.41,-.67000002,-1.04,-1.89,-.1,,,-1.5700001
-1.91,,,-.31999999,-.0099999998,-1.09,-2.71,.63,-2.03,,,-1.46
-.94999999,,,.12,-.94999999,-2.25,-1.1900001,-.40000001,-1.83,,,-1.58
-.56999999,,,-2.49,1.92,-.70999998,.69,-1.78,-3.3599999,,,-2.72
-.15000001,,,-1.5700001,.2,-.38999999,.33000001,2.1099999,.30000001,,,-1.95
.56,,,-1.35,.93000001,4.8499999,-.60000002,-1.58,-.039999999,,,-.11
-2.05,,,-2.8900001,.62,-.94999999,-1.71,-3.1300001,-.029999999,,,.81999999
-1.16,,,-3.01,-.80000001,-1.09,.81,-.61000001,.31,,,-.62
.38,,,1.98,2.3800001,-1.42,-.95999998,-.11,.31,,,-.029999999
.039999999,,,-1.09,-.14,.33000001,.50999999,-3.1199999,-.85000002,,,.82999998
.93000001,,,-1.61,-.75999999,-3.1900001,.58999997,-.98000002,-1.37,,,.64999998
-.07,,,.029999999,-2.27,-2.54,.27000001,-.41999999,-.80000001,,,-.83999997
-1.64,,,-.23,-1.33,-1.9,-.47,-.75999999,-1.78,,,.079999998
-.25999999,,,-.33000001,-1.67,-2.1500001,-.68000001,-1.73,.079999998,,,-2.78
.81999999,,,-.50999999,3.99,.25,-.41,-.31,-.85000002,,,-1.21
-2.8099999,,,-1.74,-.66000003,-1.3099999,-2.8699999,-.86000001,-.2,,,-.61000001
-.38999999,,,-1.5,-3.26,-.17,-1.8200001,-4.1700001,-.28999999,,,-1.09
-.92000002,,,-1.21,-2.02,-.51999998,-1.76,-.47,-1.26,,,-.70999998
-.0099999998,,,-1.21,-2.8,-3.6900001,-2.1500001,1.4299999,-.47,,,.02
.69999999,,,-1.72,-1.15,-2.3599999,-.28,-.88999999,-.50999999,,,-1.15
.22,,,-1.39,-.27000001,-1.01,-.86000001,.15000001,-2.27,,,.75999999
.55000001,,,-2.3499999,-.49000001,-1.85,-1.6900001,-.51999998,-4.6500001,,,.55000001
2.8599999,,,-.52999997,-1.98,-2.03,-2.8599999,.14,-.62,,,-1.09
-.17,,,1.11,-.98000002,-4.2800002,-2.7,-1.22,-.81,,,.55000001
.23999999,,,-2.3900001,.029999999,-1.76,-2.46,-2.03,-1.8200001,,,-2.3900001
-1.65,,,-2.1700001,-.029999999,-1.11,.50999999,-1.95,1.55,,,-1.21
-1.01,,,-.75999999,.050000001,.079999998,-2.0999999,-1.12,1.11,,,-1.49
-4.21,,,-.67000002,.12,-.15000001,-.93000001,.16,-1.16,,,-1.9299999
1.6900001,,,-1.85,-1.29,-.85000002,-1.25,-.17,-.47999999,,,-.44
-1.67,,,.47,1.04,-1.63,-1.4400001,.19,-.38,,,.0099999998
-.50999999,,,-.23999999,-1.13,-1.72,.23999999,-1.66,-1.87,,,-.28999999
.2,,,-2.3,-2.5,.27000001,4.0500002,-2.01,-1.89,,,.2
-.88999999,,,-1.96,-1.8099999,-1.5700001,-1.5599999,-1.59,-.87,,,-1.3
.28,,,-.41999999,-.70999998,-2.6400001,-4.1399999,-.43000001,-.27000001,,,-.34
.07,,,.60000002,-3.1300001,-.41,.52999997,.090000004,.47999999,,,-2.8800001
-.16,,,-1.48,-.34,-1.63,-2.2,.25,-1.58,,,1.55
-1.87,,,1.0599999,-3.3800001,-.56999999,-.46000001,-.41999999,-.75999999,,,-.07
-.51999998,,,-.31,1.6900001,-3.3800001,1.04,.1,-.75999999,,,3.3800001
-1,,,-.60000002,2.4300001,-.63999999,.27000001,-.44,.34,,,-1.41
-1.23,,,-.97000003,-.28999999,-.31,.89999998,.91000003,-1.28,,,-.66000003
-.07,,,-.50999999,.050000001,-2.24,2.96,1.27,-.93000001,,,-1.16
.029999999,,,-.5,-2.0999999,-.31999999,-2.1700001,-2.9300001,-.94,,,-1.8099999
-.18000001,,,-2.45,-2.01,-.56999999,-1.7,-1.47,.23999999,,,2.5799999
-1.5599999,,,1.89,1.6900001,-2.3699999,-1.16,-1.95,-.1,,,-.75999999
.11,,,-1.36,-.46000001,-1.51,-1.61,-1.55,-.81999999,,,1.0700001
-.68000001,,,-1.3200001,-1.39,-3.3900001,-.44,-.60000002,-1.3099999,,,.57999998
-.41,,,-2,-.22,-.51999998,-.51999998,-.46000001,-.1,,,-2
.38,,,-2.1800001,-.46000001,-.30000001,-1.38,-4.3699999,-1.51,,,-.44999999
-.91000003,,,-.41,.029999999,-2.1500001,-.31,-1.27,-.56,,,-1.2
.40000001,,,-1.38,-.050000001,-2.6600001,-1.16,1.66,-.66000003,,,-.41
-.33000001,,,-2.4300001,-.62,.17,.83999997,-1.09,-.34999999,,,-.94
-1.04,,,.33000001,.80000001,-.22,-1.61,-3.96,-.41999999,,,-1.0599999
-1.48,,,-1.3,.88999999,-.20999999,-.25,-.2,.38999999,,,-1.71
-.97000003,,,-.83999997,-2.8099999,-1.87,-.37,-1.5700001,-2.03,,,-.40000001
1.05,,,-.56999999,-.30000001,-1.1900001,-1.9299999,-1.74,-.1,,,-.72000003
-1,,,-.28999999,-.44,-1.1900001,-.07,.14,-1.45,,,.62
-.99000001,,,1.4299999,-1.17,.76999998,-.93000001,.11,-1.42,,,-.85000002
.75999999,,,-.63,-4.9400001,-.12,.88,-.34,.55000001,,,-2.1199999
-.22,,,-2.6400001,.85000002,-1.77,-2.21,.88999999,.0099999998,,,.50999999
-1.15,,,-1.29,-1.13,1.53,-2.21,-1.01,-1.09,,,-1.87
-.16,,,-.70999998,-3.96,-1.61,-.41999999,-1.05,-2.0799999,,,-.40000001
-1.27,,,-2.4000001,-.89999998,-2.28,-.079999998,-.80000001,-2.54,,,-1.51
-1.49,,,-2.8,-2.3800001,-1.05,-1.75,.28999999,-3.78,,,0
-2.24,,,1.1900001,-1.63,-.25,2.6600001,.079999998,-.30000001,,,-.75
.27000001,,,-1.53,-3.5899999,-.0099999998,-.66000003,-2.8299999,-.63999999,,,-.12
.87,,,-.56,-2.8399999,-2.8,.38999999,-.059999999,-1.29,,,-.58999997
-.41,,,.76999998,1.47,-.64999998,-.85000002,-1.85,-.68000001,,,-1.1
-4.2600002,,,-1.78,-2.1300001,-2.45,.090000004,-.60000002,-.68000001,,,.039999999
-.69,,,-.86000001,-1.27,-.55000001,-1.4,-3.1300001,3.29,,,-1.21
.38,,,.1,2.6800001,-1.52,-2.6099999,-.31999999,-.85000002,,,-.34
-1.75,,,-.28999999,2.6099999,-1.25,-.41,-2.5999999,.41,,,-.80000001
-2.3900001,,,-2.49,-.050000001,-.80000001,-.95999998,-.12,-.12,,,-1.8099999
-.88,,,-3.9300001,.41999999,-.66000003,-.99000001,-.49000001,-4.1300001,,,-.090000004
-1.54,,,.15000001,-.85000002,-.94,-1.86,-2.8399999,-.64999998,,,1.2
-.98000002,,,-1.45,-2.25,-1.1900001,-2.3099999,-.44,.27000001,,,-1.04
-.97000003,,,.58999997,-4.5500002,-2.5899999,.81,-1.25,-.28,,,3.6300001
-.38,,,-.92000002,-1.0599999,-1.39,.51999998,-.49000001,-.55000001,,,-2.46
-.57999998,,,-.62,-3.48,2.0999999,-.23,.18000001,.87,,,-2.9200001
-.37,,,-.63999999,-1.63,-1.7,-1.52,.91000003,-.12,,,-2.76
.43000001,,,.92000002,-.50999999,-1.28,-1.64,-1.74,-1.27,,,-1.49
-1.88,,,-1.36,.31999999,-.92000002,-1.8099999,.30000001,.79000002,,,-1.15
-1.26,,,-.23999999,1.3,.18000001,-1.73,-2.1600001,-.22,,,-1.28
.73000002,,,.52999997,-.63999999,-.37,.56999999,-.18000001,2.6099999,,,-1.51
-2.0599999,,,-.94999999,-2.49,-1.49,.029999999,-2.54,-2.3499999,,,-.95999998
-.44999999,,,-.079999998,-2.01,-1.37,-.91000003,-2.1700001,-1.02,,,-.22
-2.5599999,,,-1.2,-.99000001,-2.3399999,-1.3099999,-.23999999,-1.28,,,-1.26
-.72000003,,,-1.4400001,-1.59,-2.28,-1.6,-.47,-.28,,,-2.48
-3.96,,,.31,-1.5700001,.16,-4.7600002,-1.62,.80000001,,,-1.83
-2.96,,,-1.12,-.31,.19,-.99000001,-.93000001,-1.45,,,-.19
.1,,,.41999999,-.67000002,.87,-.61000001,-.0099999998,-1.4400001,,,.44999999
1.22,,,-1.8,-.81,.60000002,-1.4400001,1.14,-2.75,,,-.60000002
.82999998,,,-.62,-.40000001,-1.6,-.0099999998,-3.0899999,-.34999999,,,-.19
2.71,,,-.69,-1.15,-.77999997,-.75,-.75,-1.96,,,-1.78
-1.3099999,,,-1.67,-4.3099999,.07,-1.3200001,2.8199999,-.090000004,,,1.24
-1.97,,,-.79000002,2.5799999,-.44999999,-1.51,1.04,-3.0899999,,,-1.6799999
.47,,,-1.48,-3.05,-.72000003,.75,-.56999999,-.85000002,,,-.58999997
.23,,,-2.52,-.27000001,-3.8399999,-.54000002,-2.0899999,2.4100001,,,-1.15
-2.03,,,-.72000003,.17,-3.1600001,-1.6900001,.19,-.27000001,,,-.50999999
-2.5599999,,,-1.9400001,-1.52,-1.91,-1.49,-.079999998,-1.29,,,-.61000001
1.02,,,-1.58,-2.01,-2.3699999,.62,-.31,.050000001,,,-.40000001
-1.02,,,-2.1600001,-4.9499998,-2.6500001,-.92000002,2.8800001,-.81,,,-.33000001
1.1,,,-.31,-3.3299999,-.88999999,-.090000004,-2.45,-.85000002,,,-.94
-.86000001,,,-1.26,-2.22,-1.46,-1.17,-.87,-.050000001,,,-1.4299999
.23999999,,,-.37,.54000002,-.46000001,.41999999,-.37,-1.66,,,-.079999998
-2.01,,,-.68000001,-1.6799999,-2.8099999,-.050000001,-2.3199999,-.34,,,-1.39
.58999997,,,-.47999999,-2.24,1.8099999,1.52,.87,-1.5599999,,,-1.04
-.27000001,,,-1.25,-.51999998,2.4300001,-2.6400001,-2.98,.73000002,,,-.64999998
-1.58,,,-1.84,-.43000001,-2.3699999,-1.28,.58999997,-1.91,,,-1.34
-1.91,,,-1.78,0,-3.51,-1.02,-4.1199999,-.38,,,.20999999
-.029999999,,,-2.9400001,-1.64,-.93000001,.11,.25,2.1700001,,,-1.52
-2.46,,,-2.3599999,-3.1099999,-.63999999,-3.0799999,.81999999,-.94999999,,,-1.4
-.34,,,-3.0799999,-1.92,-1.8200001,-2.0699999,-1.3099999,1.41,,,-2.1500001
-.92000002,,,-1.23,.079999998,-3.78,-.38999999,2.3499999,.31999999,,,-1.04
.56,,,-.31999999,.28999999,1.05,-1.36,-.44,-.93000001,,,-.25999999
-.88,,,-1.15,.51999998,-.36000001,-.69999999,-2.52,.58999997,,,3.28
-.0099999998,,,.46000001,-.89999998,-1.1,-.54000002,1.38,-2.0599999,,,-1.24
1.62,,,-2.1800001,.47,1.0599999,-1.17,-.25,-.090000004,,,-1.25
1.5700001,,,-3.05,-2.28,-.5,.1,-1.42,4.6900001,,,-1.08
1.24,,,-2.6900001,-1.61,-.22,-.49000001,-.46000001,-.41,,,.44999999
-.88,,,.62,-.91000003,-.68000001,.34999999,-.090000004,-.93000001,,,-1.42
.34,,,-.79000002,-1.88,-1.24,.31999999,-2.26,-2.23,,,-1.9299999
-.22,,,-.68000001,-3.1800001,-1.38,.76999998,-1.0599999,.56,,,-1.21
-.19,,,-2.28,2.46,-1.6900001,-.28,.1,-.67000002,,,-3.3800001
-2.52,,,-1.34,-1.41,-3.1800001,1.22,-2.0799999,-.79000002,,,.76999998
-.41999999,,,-.28,-.34999999,1.11,-.31,-.51999998,-1.0700001,,,-2.3900001
.51999998,,,.44,-.69,.64999998,-.80000001,-1.67,.23999999,,,-.07
.31,,,-.27000001,3.4100001,-2.46,1.2,-3.1300001,-1.05,,,-1.34
.79000002,,,-.79000002,1.39,.56999999,.059999999,-3.55,-.14,,,.68000001
-1.95,,,-.87,-1.27,-2.8900001,-2.9000001,-1.77,-2.29,,,-1.74
1.3,,,-1.28,.37,.83999997,-1.34,2.1700001,-.51999998,,,-.30000001
-1.04,,,-1.4299999,-.54000002,-.92000002,-.44,-3.3099999,-.83999997,,,.059999999
-.95999998,,,-1.42,-1.7,-4.6100001,-1.1799999,-.73000002,.22,,,-1.03
-3.95,,,-1.23,-.56,-1.17,-1,-.47,-1.4299999,,,-.95999998
.68000001,,,-.41,-1.29,-3.5,.81999999,-2.1199999,-2.6099999,,,-.44
-1.64,,,-.44,-1.11,-2.5799999,.25,-.88,-.38,,,-.69
-.95999998,,,-1.34,-.88999999,-2.22,-.75999999,1.1,-4.4299998,,,.75
-.23,,,-2.6099999,1.25,-2.0899999,-.62,-1.25,-1.03,,,.74000001
-2.99,,,-1.1900001,-2.3,-.77999997,1.5700001,.69999999,-1.22,,,-.33000001
-2.4100001,,,.93000001,-1.5700001,1.1900001,-.47,-1.72,1.08,,,-.059999999
-.92000002,,,-.12,0,.31999999,-1.96,-1.71,-1.4400001,,,-.86000001
-1.15,,,-1.6799999,-1.1,-1.4299999,-2,.50999999,2.75,,,1.59
.72000003,,,-1.25,-1.86,-1.9400001,.57999998,-1.3099999,1.17,,,-1.0599999
-2.29,,,3.4200001,-1.96,-4.6300001,-.34,-1.5700001,-1.45,,,-.18000001
.63,,,-.37,-1.86,-.51999998,-.38999999,-1.48,-.87,,,.69999999
-.67000002,,,-.81999999,3.03,-1.01,-1.5700001,-1.15,.68000001,,,-.63
-.38999999,,,.34,-1.41,-1.8200001,-1.71,-.85000002,-1.9,,,-1.02
-1.8,,,.51999998,.2,-1.2,-2.9300001,1.78,-.67000002,,,-1.61
.40000001,,,-1.6,.27000001,-.25,.37,-1.83,1.03,,,-1.5700001
-.67000002,,,-.02,-.69,-2.1700001,.91000003,-1.21,2.26,,,-1.11
-.64999998,,,.13,.34999999,-2.0699999,-.55000001,-1.11,-1.25,,,.14
-.029999999,,,.81999999,-1,-.60000002,-2.3699999,-.28,-.89999998,,,.87
-.2,,,.69999999,-2.3399999,-1.2,-.07,-1.65,-3,,,-1.14
-1.15,,,.31999999,.41,-.38,.029999999,-.30000001,-1.4400001,,,-1.73
1.16,,,-.81,1.61,-.58999997,-2.46,-.20999999,-1.39,,,.2
-.28,,,.63999999,-.25,-1.08,-3.03,-1.48,.94999999,,,.079999998
-.28999999,,,.36000001,-.25,-.49000001,4.6599998,-1.58,.41,,,-1.34
-1.38,,,-.41999999,-.07,-.69999999,.13,-.75,-2.48,,,-1.42
-.23999999,,,2.8299999,-2.48,-1.2,4.5,-1.92,-1.52,,,-2.8199999
-2,,,1.26,.14,-.94999999,-.31,-1.53,1.1799999,,,-.75
.17,,,.12,-2.23,-1.08,.090000004,-1.66,1.92,,,-.76999998
-1.5,,,-2.1099999,-.69999999,-1.42,1.22,-1.64,-1.3,,,-.88999999
-1.59,,,.050000001,-1.64,-2.0799999,-.44,.23,.25999999,,,-1.74
-1.23,,,-.73000002,-.37,-2.24,-3.27,2.3800001,-1.17,,,-1.04
-.36000001,,,-.40000001,2.24,-.93000001,.12,-1.85,-2.1099999,,,1.5599999
-.52999997,,,.43000001,1.4,2.8699999,-.79000002,-1.9,-1.36,,,-2.3900001
-1.73,,,-.43000001,.66000003,-2.53,1.96,-.57999998,1.62,,,.41999999
-2.77,,,-2.6099999,.25,-.62,-1.02,-3.26,-1.38,,,-.43000001
-4.6700001,,,-2.72,-1.3099999,-1.27,-.83999997,-1.29,4.4000001,,,-1.58
2.1400001,,,-3.0599999,-2.52,-1.28,.80000001,.15000001,-2.7,,,.27000001
-.91000003,,,-.74000001,-2.3,.12,-.82999998,-2.4200001,-1.98,,,-.31999999
-1.15,,,1.09,-1.11,-.80000001,-2.6300001,-1.3200001,-.64999998,,,-3.0899999
-1.3,,,-.15000001,.70999998,-3.0699999,-2.5,1.1,-.30000001,,,2.0599999
-3.6400001,,,-.70999998,.050000001,-.52999997,-3.3099999,-.77999997,-2.78,,,-2.1099999
-2.45,,,-.79000002,-1.36,-2.27,-.12,-2.9100001,.58999997,,,.88999999
-.88,,,-2.8800001,-.93000001,-2.2,.44,-2.25,-1.8200001,,,.1
.13,,,-.31999999,-1.29,-2.3399999,-2.6199999,-1.0700001,-1.24,,,-1.0599999
-.079999998,,,-.36000001,-.89999998,-2.26,-.49000001,-2.77,-.97000003,,,-.07
.97000003,,,-1.79,-1.92,-.94,-.44999999,1.89,4.29,,,-.88999999
1.04,,,.2,.15000001,-1.4,.090000004,-3.1099999,-1.0700001,,,.41
-.30000001,,,-.47,-1.75,-1.0599999,.40000001,1.49,-1.8200001,,,.22
-1.67,,,-1.55,-.83999997,.28999999,-.44999999,-1.3,-.66000003,,,-1.58
-2.1400001,,,-1.45,.55000001,-2.71,-2.8399999,-1.6900001,-1.08,,,-.40000001
-4.5,,,-1.11,-3.52,.38,-1.38,-1.75,-.97000003,,,.20999999
.14,,,.23999999,.46000001,-1.98,-1.6799999,-2.49,-1.38,,,-1.91
-1.09,,,4.73,.63,-.76999998,-.95999998,-1.21,-.17,,,-.55000001
-1.95,,,-1.16,-1.08,-2.4400001,2.0899999,-1.71,-1.24,,,-.090000004
-1.4299999,,,-1.03,.25,-.75999999,-1.27,-.76999998,-1.15,,,-.64999998
-1.37,,,-1.1900001,1.96,.50999999,-1.51,.11,.27000001,,,-1.45
-.68000001,,,.47,-1.46,-1.28,-2.25,.94999999,-2.21,,,-2.03
-.69,,,-1.17,-.76999998,-1.12,-1.22,-1.89,-.81999999,,,-1.6900001
-1.09,,,2.6400001,-.47999999,.60000002,-1.5599999,1.23,-3.27,,,-1.61
-1.09,,,-.82999998,.17,-4.25,-.50999999,-1.4299999,.41,,,-.16
-1.26,,,1,-1.24,2.54,.69,-.95999998,1.64,,,-1.71
-1.46,,,-.70999998,-.87,-3.9100001,.72000003,-.079999998,1.89,,,1.02
0,,,-.44,1.28,-1.51,.70999998,-.16,-.75,,,-.5
2.6500001,,,.44999999,-2.25,-2.01,-1.27,-1.36,-2.46,,,-1.24
-1.45,,,-.56999999,-1.21,.11,-1.2,-.63,-2.73,,,-.70999998
-1.11,,,-1.21,-.51999998,-2.5799999,-2.46,-1.54,-.050000001,,,-.75
-.58999997,,,1.13,-.76999998,-.86000001,-1.86,-1.14,.85000002,,,.19
-1.29,,,-2.49,-.050000001,-.37,-1.4,.079999998,-.88,,,2.49
.41999999,,,-1.55,-2.5599999,-1.49,-2.4400001,-1.76,-.93000001,,,-2.6700001
-.47,,,-4.8699999,-1.4299999,1.91,-1.9400001,-.98000002,.16,,,-3.03
-.44,,,-.49000001,4.25,-.70999998,-1.29,-.80000001,-2.54,,,-.2
1.5,,,.61000001,-1.29,-2.4000001,1.11,-1.0599999,1.64,,,1.6900001
.49000001,,,-.44999999,-3.6600001,1.41,-2.22,-2.3499999,2.28,,,-.33000001
-1.05,,,-1.86,-.34999999,.28,-1.33,-1.8200001,.51999998,,,-.090000004
-2.25,,,-.25999999,-.54000002,-1.35,-1.05,-2.6700001,-.97000003,,,-.63999999
